t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
17.036,85,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.981301842569717,False,-0.4013105034828186,-0.008773413486778736,-2.0213072299957275,,,,-14.76,False,,,"{""telemetry"": 0.9, ""graph"": 123.7}",True,2132.7,True,False,False,1,photo-20260901T231443542Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
17.223,86,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.98195553511222,False,-0.40129753947257996,-0.008777761831879616,-2.0207085609436035,,,,-14.76,False,,,"{""telemetry"": 1.0, ""graph"": 110.4}",True,2132.7,True,False,False,1,photo-20260901T231443542Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
17.473,87,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.982610235134747,False,-0.4012858271598816,-0.008781647309660912,-2.0199999809265137,,,,-14.76,False,,,"{""telemetry"": 1.0, ""graph"": 159.7}",True,2132.7,True,False,False,1,photo-20260901T231443542Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
17.654,88,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.983203003626738,False,-0.4012783467769623,-0.008784170262515545,-2.0193896293640137,,,,-14.76,False,,,"{""telemetry"": 1.1, ""graph"": 140.5}",True,2132.7,True,False,False,1,photo-20260901T231443542Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
17.832,89,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.98383226975428,False,-0.4012729823589325,-0.008785974234342575,-2.01881742477417,,,,-14.76,False,,,"{""telemetry"": 1.1, ""graph"": 117.4}",True,2132.7,True,False,False,1,photo-20260901T231443542Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
18.039,90,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.984463703917264,False,-0.4012686014175415,-0.008787521161139011,-2.0181822776794434,,,,-14.76,False,,,"{""telemetry"": 1.2, ""graph"": 124.2}",True,2132.7,True,False,False,1,photo-20260901T231443542Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
18.239,91,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,27.98507727420366,False,-0.40126484632492065,-0.008788657374680042,-2.017559289932251,,,,-14.76,False,,,"{""telemetry"": 0.9, ""graph"": 124.0}",True,2132.7,True,False,False,1,photo-20260901T231443542Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
18.612,92,slm,TOWNSIM_INI,1,deliberative,EVADIR_DERECHA,0,27.985690864908488,False,-0.4012628495693207,-0.008789505809545517,-2.0169363021850586,,,,-14.76,False,,,"{""telemetry"": 0.8, ""graph"": 131.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
18.817,93,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.992585178852618,False,-0.4009765088558197,-0.008865006268024445,-2.0143089294433594,,,,-14.65,False,,,"{""telemetry"": 0.8, ""graph"": 200.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,98.2,1.0,False,0.0,36.86,1.0,False,0.001,20.26,1.0,False
18.997,94,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.919243405287048,False,-0.3851180374622345,-0.013033641502261162,-2.1373250484466553,,,,-13.35,False,,,"{""telemetry"": 0.8, ""graph"": 176.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
19.208,95,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.84424653895933,False,-0.3587254583835602,-0.019980311393737793,-2.154226064682007,,,,-12.51,False,,,"{""telemetry"": 0.8, ""graph"": 187.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
19.407,96,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.85573899734917,False,-0.33338662981987,-0.02666514366865158,-2.141113042831421,,,,-12.14,False,,,"{""telemetry"": 1.2, ""graph"": 185.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
19.659,97,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.86761722088003,False,-0.3085978925228119,-0.033214397728443146,-2.1283061504364014,,,,-11.95,False,,,"{""telemetry"": 1.1, ""graph"": 236.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.004,14.43,0.641,False,0.0,2.08,0.641,True,0.011,15.24,0.641,False
19.859,98,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.878846735158717,False,-0.2922617197036743,-0.03753356635570526,-2.119516611099243,,,,-11.89,False,,,"{""telemetry"": 1.4, ""graph"": 196.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.018,False,0.0,,0.018,False,0.0,,0.018,False
20.067,99,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.886606798009847,False,-0.2787916958332062,-0.04109599441289902,-2.111708879470825,,,,-11.86,False,,,"{""telemetry"": 1.1, ""graph"": 204.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.012,False,0.0,,0.012,False,0.0,,0.012,False
20.271,100,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.89316413762748,False,-0.2692144513130188,-0.04362921789288521,-2.105619192123413,,,,-11.84,False,,,"{""telemetry"": 1.3, ""graph"": 199.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.009,False,0.0,,0.009,False,0.0,,0.009,False
20.486,101,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.898404971799486,False,-0.26209911704063416,-0.04551127925515175,-2.1006250381469727,,,,-11.84,False,,,"{""telemetry"": 1.3, ""graph"": 210.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.01,False,0.0,,0.01,False,0.0,,0.01,False
20.693,102,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.902978225652785,False,-0.25695738196372986,-0.046871308237314224,-2.09661865234375,,,,-11.84,False,,,"{""telemetry"": 1.2, ""graph"": 203.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.008,False,0.0,,0.008,False,0.0,,0.008,False
20.846,103,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.906646577368235,False,-0.25336700677871704,-0.04782092571258545,-2.093510150909424,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 150.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
21.066,104,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.909580207747872,False,-0.25017857551574707,-0.04866422340273857,-2.0904061794281006,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 169.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
21.271,105,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.912059403253114,False,-0.24808622896671295,-0.049217551946640015,-2.0880849361419678,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 174.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.001,False,0.0,,0.002,False,0.0,,0.002,False
21.482,106,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.914173102838266,False,-0.24647775292396545,-0.049642905592918396,-2.0860445499420166,,,,-11.83,False,,,"{""telemetry"": 1.4, ""graph"": 184.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.002,False,0.0,,0.01,False,0.0,,0.007,False
21.662,107,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.915990979283208,False,-0.2453593760728836,-0.0499386228621006,-2.084411382675171,,,,-11.83,False,,,"{""telemetry"": 1.8, ""graph"": 163.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.001,False,0.0,,0.004,False,0.0,,0.002,False
21.844,108,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.917570917200695,False,-0.24455776810646057,-0.05015058442950249,-2.0830631256103516,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 145.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.002,False,0.0,,0.015,False,0.0,,0.004,False
22.052,109,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.918978855095943,False,-0.24384860694408417,-0.05033809319138527,-2.08166766166687,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 153.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
22.275,110,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.92021037888528,False,-0.24329215288162231,-0.05048521235585213,-2.0803442001342773,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 176.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.006,False,0.0,,0.001,False
22.423,111,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.921318383973066,False,-0.24296100437641144,-0.05057273060083389,-2.079392194747925,,,,-11.83,False,,,"{""telemetry"": 1.9, ""graph"": 123.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
22.639,112,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.922326652953004,False,-0.2426537275314331,-0.050653956830501556,-2.078315019607544,,,,-11.83,False,,,"{""telemetry"": 1.6, ""graph"": 139.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
22.853,113,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.923267840532038,False,-0.24243836104869843,-0.050710901618003845,-2.0773661136627197,,,,-11.83,False,,,"{""telemetry"": 1.5, ""graph"": 152.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
23.032,114,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.924130394266445,False,-0.24229960143566132,-0.0507475845515728,-2.0766048431396484,,,,-11.83,False,,,"{""telemetry"": 1.9, ""graph"": 131.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
23.228,115,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.92494133745384,False,-0.24218522012233734,-0.05077781900763512,-2.07582426071167,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 127.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
23.434,116,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.92571059163103,False,-0.2420968860387802,-0.05080116540193558,-2.0750582218170166,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 132.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
23.694,117,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.92645715388331,False,-0.24201717972755432,-0.050822243094444275,-2.074141263961792,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 192.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
23.83,118,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.927166209303753,False,-0.24198508262634277,-0.05083071440458298,-2.0736663341522217,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 127.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
24.033,119,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.927852490074752,False,-0.24194668233394623,-0.05084085091948509,-2.0729548931121826,,,,-11.83,False,,,"{""telemetry"": 1.7, ""graph"": 130.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
24.237,120,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.928521928991266,False,-0.2419186383485794,-0.050848253071308136,-2.0722718238830566,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 135.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
24.424,121,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.92917831870953,False,-0.24189996719360352,-0.0508531853556633,-2.071681022644043,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 120.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
24.656,122,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.929833085430936,False,-0.24188199639320374,-0.05085793510079384,-2.070922613143921,,,,-11.83,False,,,"{""telemetry"": 1.9, ""graph"": 152.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
24.823,123,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.93046667126928,False,-0.24187283217906952,-0.05086034908890724,-2.0704171657562256,,,,-11.83,False,,,"{""telemetry"": 1.5, ""graph"": 118.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
25.022,124,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.931095992322795,False,-0.24186380207538605,-0.05086272954940796,-2.0697686672210693,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 118.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
25.23,125,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.93171985023052,False,-0.24185702204704285,-0.05086451768875122,-2.069122552871704,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 125.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
25.435,126,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.932333471384844,False,-0.24185216426849365,-0.05086582154035568,-2.0684995651245117,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 130.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
25.616,127,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.93294710300788,False,-0.24184885621070862,-0.05086669698357582,-2.067941665649414,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 112.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
25.815,128,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.93357004140205,False,-0.24184595048427582,-0.05086745694279671,-2.0673093795776367,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 109.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
26.025,129,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.934183689056162,False,-0.24184389412403107,-0.05086798965930939,-2.0666677951812744,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 119.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
26.229,130,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.934794477546447,False,-0.24184229969978333,-0.05086842551827431,-2.066045045852661,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 123.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
26.442,131,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.935401459366865,False,-0.24184124171733856,-0.0508686900138855,-2.065401792526245,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 136.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
26.62,132,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.935999381698377,False,-0.24184037744998932,-0.05086890608072281,-2.0648763179779053,,,,-11.83,False,,,"{""telemetry"": 1.6, ""graph"": 113.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
26.822,133,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.936606363460573,False,-0.24183937907218933,-0.050869155675172806,-2.0642693042755127,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 116.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.036,134,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.937204287824837,False,-0.2418389916419983,-0.05086929351091385,-2.0636351108551025,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 130.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.215,135,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.937802218226075,False,-0.2418389916419983,-0.05086929351091385,-2.063091516494751,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 108.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.417,136,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.938400148628318,False,-0.2418389916419983,-0.05086929351091385,-2.0624845027923584,,,,-11.83,False,,,"{""telemetry"": 1.5, ""graph"": 109.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.624,137,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.93899807903156,False,-0.2418389916419983,-0.05086929351091385,-2.061859369277954,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 116.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.827,138,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.939605068987394,False,-0.2418389916419983,-0.05086929351091385,-2.0612523555755615,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 120.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.034,139,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.940202999392653,False,-0.2418389916419983,-0.05086929351091385,-2.060645341873169,,,,-11.83,False,,,"{""telemetry"": 1.5, ""graph"": 125.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.232,140,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.940800929798915,False,-0.2418389916419983,-0.05086929351091385,-2.0600292682647705,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 123.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.436,141,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,27.941398860206178,False,-0.2418389916419983,-0.05086929351091385,-2.059431314468384,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 127.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
